agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SARSA,3,84,-449.8999999999905,0.0821428571428571,8834.0,28.0
SARSA,3,85,-447.6999999999905,0.0758620689655172,8863.0,29.0
SARSA,3,86,-444.9999999999905,0.11249999999999998,8887.0,24.0
SARSA,3,87,-442.7999999999905,0.0758620689655172,8916.0,29.0
SARSA,3,88,-440.09999999999053,0.11249999999999998,8940.0,24.0
SARSA,3,89,-437.39999999999054,0.11249999999999998,8964.0,24.0
SARSA,3,90,-434.39999999999054,0.14285714285714285,8985.0,21.0
SARSA,3,91,-432.2999999999905,0.06999999999999997,9015.0,30.0
SARSA,3,92,-429.39999999999054,0.1318181818181818,9037.0,22.0
SARSA,3,93,-426.2999999999905,0.15499999999999997,9057.0,20.0
SARSA,3,94,-424.39999999999054,0.059374999999999956,9089.0,32.0
SARSA,3,95,-421.69999999999055,0.11249999999999998,9113.0,24.0
SARSA,3,96,-418.59999999999053,0.15499999999999997,9133.0,20.0
SARSA,3,97,-415.4999999999905,0.15499999999999997,9153.0,20.0
SARSA,3,98,-412.7999999999905,0.11249999999999998,9177.0,24.0
SARSA,3,99,-410.6999999999905,0.06999999999999997,9207.0,30.0
SARSA,4,0,-139.59999999999607,-0.09647546648237462,1447.0,1447.0
SARSA,4,1,-294.8999999999912,-0.09682044887780249,3051.0,1604.0
SARSA,4,2,-563.8999999999851,-0.09813936519518197,5792.0,2741.0
SARSA,4,3,-574.099999999985,-0.06666666666666642,5945.0,153.0
SARSA,4,4,-600.9999999999852,-0.08406250000000057,6265.0,320.0
SARSA,4,5,-659.0999999999858,-0.09193037974683643,6897.0,632.0
SARSA,4,6,-667.3999999999858,-0.06194029850746245,7031.0,134.0
SARSA,4,7,-670.3999999999858,-0.03703703703703688,7112.0,81.0
SARSA,4,8,-668.7999999999857,0.045714285714285666,7147.0,35.0
SARSA,4,9,-666.2999999999857,0.09615384615384612,7173.0,26.0
SARSA,4,10,-664.5999999999857,0.049999999999999954,7207.0,34.0
SARSA,4,11,-662.1999999999857,0.08888888888888885,7234.0,27.0
SARSA,4,12,-660.1999999999857,0.06451612903225802,7265.0,31.0
SARSA,4,13,-657.4999999999857,0.11249999999999998,7289.0,24.0
SARSA,4,14,-655.8999999999857,0.045714285714285666,7324.0,35.0
SARSA,4,15,-653.2999999999856,0.10399999999999997,7349.0,25.0
SARSA,4,16,-650.9999999999857,0.0821428571428571,7377.0,28.0
SARSA,4,17,-648.9999999999857,0.06451612903225802,7408.0,31.0
SARSA,4,18,-646.0999999999857,0.1318181818181818,7430.0,22.0
SARSA,4,19,-644.4999999999857,0.045714285714285666,7465.0,35.0
SARSA,4,20,-642.1999999999857,0.0821428571428571,7493.0,28.0
SARSA,4,21,-640.0999999999857,0.06999999999999997,7523.0,30.0
SARSA,4,22,-642.0999999999857,-0.028169014084506918,7594.0,71.0
SARSA,4,23,-640.7999999999857,0.03421052631578942,7632.0,38.0
SARSA,4,24,-637.9999999999858,0.12173913043478259,7655.0,23.0
SARSA,4,25,-635.2999999999857,0.11249999999999998,7679.0,24.0
SARSA,4,26,-632.5999999999857,0.11249999999999998,7703.0,24.0
SARSA,4,27,-630.1999999999857,0.08888888888888885,7730.0,27.0
SARSA,4,28,-627.3999999999858,0.12173913043478259,7753.0,23.0
SARSA,4,29,-624.4999999999858,0.1318181818181818,7775.0,22.0
SARSA,4,30,-626.6999999999858,-0.030136986301369732,7848.0,73.0
SARSA,4,31,-624.4999999999858,0.0758620689655172,7877.0,29.0
SARSA,4,32,-621.6999999999858,0.12173913043478259,7900.0,23.0
SARSA,4,33,-619.1999999999858,0.09615384615384612,7926.0,26.0
SARSA,4,34,-616.2999999999859,0.1318181818181818,7948.0,22.0
SARSA,4,35,-614.3999999999859,0.059374999999999956,7980.0,32.0
SARSA,4,36,-611.6999999999858,0.11249999999999998,8004.0,24.0
SARSA,4,37,-609.6999999999858,0.06451612903225802,8035.0,31.0
SARSA,4,38,-606.8999999999859,0.12173913043478259,8058.0,23.0
SARSA,4,39,-604.4999999999859,0.08888888888888885,8085.0,27.0
SARSA,4,40,-601.7999999999859,0.11249999999999998,8109.0,24.0
SARSA,4,41,-599.1999999999858,0.10399999999999997,8134.0,25.0
SARSA,4,42,-597.6999999999858,0.041666666666666616,8170.0,36.0
SARSA,4,43,-594.9999999999858,0.11249999999999998,8194.0,24.0
SARSA,4,44,-593.0999999999858,0.059374999999999956,8226.0,32.0
SARSA,4,45,-590.6999999999858,0.08888888888888885,8253.0,27.0
SARSA,4,46,-588.0999999999858,0.10399999999999997,8278.0,25.0
SARSA,4,47,-585.3999999999858,0.11249999999999998,8302.0,24.0
SARSA,4,48,-582.6999999999857,0.11249999999999998,8326.0,24.0
SARSA,4,49,-580.1999999999857,0.09615384615384612,8352.0,26.0
SARSA,4,50,-577.3999999999858,0.12173913043478259,8375.0,23.0
SARSA,4,51,-575.7999999999857,0.045714285714285666,8410.0,35.0
SARSA,4,52,-573.8999999999858,0.059374999999999956,8442.0,32.0
SARSA,4,53,-571.1999999999857,0.11249999999999998,8466.0,24.0
SARSA,4,54,-568.3999999999858,0.12173913043478259,8489.0,23.0
SARSA,4,55,-565.8999999999858,0.09615384615384612,8515.0,26.0
SARSA,4,56,-563.1999999999857,0.11249999999999998,8539.0,24.0
SARSA,4,57,-560.3999999999858,0.12173913043478259,8562.0,23.0
SARSA,4,58,-557.4999999999858,0.1318181818181818,8584.0,22.0
SARSA,4,59,-559.2999999999857,-0.02608695652173901,8653.0,69.0
SARSA,4,60,-557.1999999999857,0.06999999999999997,8683.0,30.0
SARSA,4,61,-555.0999999999857,0.06999999999999997,8713.0,30.0
SARSA,4,62,-552.7999999999857,0.0821428571428571,8741.0,28.0
SARSA,4,63,-549.8999999999858,0.1318181818181818,8763.0,22.0
SARSA,4,64,-547.3999999999858,0.09615384615384612,8789.0,26.0
SARSA,4,65,-545.2999999999857,0.06999999999999997,8819.0,30.0
SARSA,4,66,-542.6999999999857,0.10399999999999997,8844.0,25.0
SARSA,4,67,-539.8999999999858,0.12173913043478259,8867.0,23.0
SARSA,4,68,-538.3999999999858,0.041666666666666616,8903.0,36.0
SARSA,4,69,-535.5999999999858,0.12173913043478259,8926.0,23.0
SARSA,4,70,-533.8999999999858,0.049999999999999954,8960.0,34.0
SARSA,4,71,-531.5999999999858,0.0821428571428571,8988.0,28.0
SARSA,4,72,-529.2999999999859,0.0821428571428571,9016.0,28.0
SARSA,4,73,-529.8999999999859,-0.010526315789473616,9073.0,57.0
SARSA,4,74,-527.1999999999858,0.11249999999999998,9097.0,24.0
SARSA,4,75,-524.4999999999858,0.11249999999999998,9121.0,24.0
SARSA,4,76,-521.5999999999858,0.1318181818181818,9143.0,22.0
SARSA,4,77,-519.0999999999858,0.09615384615384612,9169.0,26.0
SARSA,4,78,-516.1999999999858,0.1318181818181818,9191.0,22.0
SARSA,4,79,-513.3999999999859,0.12173913043478259,9214.0,23.0
SARSA,4,80,-510.79999999998586,0.10399999999999997,9239.0,25.0
SARSA,4,81,-508.09999999998587,0.11249999999999998,9263.0,24.0
SARSA,4,82,-505.1999999999859,0.1318181818181818,9285.0,22.0
SARSA,4,83,-502.2999999999859,0.1318181818181818,9307.0,22.0
SARSA,4,84,-499.5999999999859,0.11249999999999998,9331.0,24.0
SARSA,4,85,-496.7999999999859,0.12173913043478259,9354.0,23.0
SARSA,4,86,-498.9999999999859,-0.030136986301369732,9427.0,73.0
SARSA,4,87,-496.0999999999859,0.1318181818181818,9449.0,22.0
SARSA,4,88,-496.4999999999859,-0.007272727272727215,9504.0,55.0
SARSA,4,89,-493.7999999999859,0.11249999999999998,9528.0,24.0
SARSA,4,90,-491.1999999999859,0.10399999999999997,9553.0,25.0
SARSA,4,91,-488.2999999999859,0.1318181818181818,9575.0,22.0
SARSA,4,92,-485.4999999999859,0.12173913043478259,9598.0,23.0
SARSA,4,93,-482.5999999999859,0.1318181818181818,9620.0,22.0
SARSA,4,94,-479.89999999998594,0.11249999999999998,9644.0,24.0
SARSA,4,95,-476.99999999998596,0.1318181818181818,9666.0,22.0
SARSA,4,96,-474.39999999998594,0.10399999999999997,9691.0,25.0
SARSA,4,97,-472.49999999998596,0.059374999999999956,9723.0,32.0
SARSA,4,98,-469.79999999998597,0.11249999999999998,9747.0,24.0
SARSA,4,99,-468.399999999986,0.037837837837837784,9784.0,37.0
SARSA,5,0,-83.89999999999922,-0.09426966292134745,890.0,890.0
SARSA,5,1,-280.99999999999204,-0.0974777448071181,2912.0,2022.0
SARSA,5,2,-428.19999999998765,-0.09665134602757429,4435.0,1523.0
SARSA,5,3,-526.7999999999861,-0.0950819672131132,5472.0,1037.0
SARSA,5,4,-629.9999999999842,-0.09529085872576004,6555.0,1083.0
SARSA,5,5,-828.3999999999769,-0.09749385749385392,8590.0,2035.0
SARSA,5,6,-909.8999999999762,-0.09411085450346346,9456.0,866.0
SARSA,5,7,-912.0999999999763,-0.030136986301369732,9529.0,73.0
SARSA,5,8,-923.7999999999762,-0.06964285714285695,9697.0,168.0
SARSA,5,9,-934.3999999999761,-0.06751592356687873,9854.0,157.0
SARSA,5,10,-939.9999999999761,-0.052336448598130636,9961.0,107.0
SARSA,5,11,-940.4999999999761,-0.008928571428571366,10017.0,56.0
SARSA,5,12,-940.7999999999761,-0.005555555555555503,10071.0,54.0
SARSA,5,13,-938.099999999976,0.11249999999999998,10095.0,24.0
SARSA,5,14,-935.399999999976,0.11249999999999998,10119.0,24.0
SARSA,5,15,-932.899999999976,0.09615384615384612,10145.0,26.0
SARSA,5,16,-930.399999999976,0.09615384615384612,10171.0,26.0
SARSA,5,17,-927.699999999976,0.11249999999999998,10195.0,24.0
SARSA,5,18,-925.399999999976,0.0821428571428571,10223.0,28.0
SARSA,5,19,-922.899999999976,0.09615384615384612,10249.0,26.0
SARSA,5,20,-920.699999999976,0.0758620689655172,10278.0,29.0
SARSA,5,21,-918.199999999976,0.09615384615384612,10304.0,26.0
SARSA,5,22,-915.699999999976,0.09615384615384612,10330.0,26.0
SARSA,5,23,-914.199999999976,0.041666666666666616,10366.0,36.0
SARSA,5,24,-911.4999999999759,0.11249999999999998,10390.0,24.0
SARSA,5,25,-909.3999999999759,0.06999999999999997,10420.0,30.0
SARSA,5,26,-907.0999999999759,0.0821428571428571,10448.0,28.0
SARSA,5,27,-904.3999999999759,0.11249999999999998,10472.0,24.0
SARSA,5,28,-902.0999999999759,0.0821428571428571,10500.0,28.0
SARSA,5,29,-901.699999999976,0.008510638297872348,10547.0,47.0
SARSA,5,30,-899.699999999976,0.06451612903225802,10578.0,31.0
SARSA,5,31,-896.9999999999759,0.11249999999999998,10602.0,24.0
SARSA,5,32,-894.3999999999759,0.10399999999999997,10627.0,25.0
SARSA,5,33,-892.4999999999759,0.059374999999999956,10659.0,32.0
SARSA,5,34,-891.4999999999759,0.02439024390243898,10700.0,41.0
SARSA,5,35,-889.5999999999759,0.059374999999999956,10732.0,32.0
SARSA,5,36,-887.4999999999759,0.06999999999999997,10762.0,30.0
SARSA,5,37,-885.3999999999759,0.06999999999999997,10792.0,30.0
SARSA,5,38,-883.0999999999759,0.0821428571428571,10820.0,28.0
SARSA,5,39,-880.199999999976,0.1318181818181818,10842.0,22.0
SARSA,5,40,-877.899999999976,0.0821428571428571,10870.0,28.0
SARSA,5,41,-875.399999999976,0.09615384615384612,10896.0,26.0
SARSA,5,42,-873.399999999976,0.06451612903225802,10927.0,31.0
SARSA,5,43,-871.099999999976,0.0821428571428571,10955.0,28.0
SARSA,5,44,-868.599999999976,0.09615384615384612,10981.0,26.0
SARSA,5,45,-873.799999999976,-0.050485436893203686,11084.0,103.0
SARSA,5,46,-871.0999999999759,0.11249999999999998,11108.0,24.0
SARSA,5,47,-868.5999999999759,0.09615384615384612,11134.0,26.0
SARSA,5,48,-867.0999999999759,0.041666666666666616,11170.0,36.0
SARSA,5,49,-864.5999999999759,0.09615384615384612,11196.0,26.0
SARSA,5,50,-862.699999999976,0.059374999999999956,11228.0,32.0
SARSA,5,51,-860.399999999976,0.0821428571428571,11256.0,28.0
SARSA,5,52,-858.099999999976,0.0821428571428571,11284.0,28.0
SARSA,5,53,-856.2999999999761,0.0545454545454545,11317.0,33.0
SARSA,5,54,-853.6999999999761,0.10399999999999997,11342.0,25.0
SARSA,5,55,-851.7999999999761,0.059374999999999956,11374.0,32.0
SARSA,5,56,-850.2999999999761,0.041666666666666616,11410.0,36.0
SARSA,5,57,-847.9999999999761,0.0821428571428571,11438.0,28.0
SARSA,5,58,-845.5999999999761,0.08888888888888885,11465.0,27.0
SARSA,5,59,-843.2999999999762,0.0821428571428571,11493.0,28.0
SARSA,5,60,-841.0999999999761,0.0758620689655172,11522.0,29.0
SARSA,5,61,-838.7999999999762,0.0821428571428571,11550.0,28.0
SARSA,5,62,-836.8999999999762,0.059374999999999956,11582.0,32.0
SARSA,5,63,-833.9999999999762,0.1318181818181818,11604.0,22.0
SARSA,5,64,-831.9999999999762,0.06451612903225802,11635.0,31.0
SARSA,5,65,-829.2999999999762,0.11249999999999998,11659.0,24.0
SARSA,5,66,-826.9999999999762,0.0821428571428571,11687.0,28.0
SARSA,5,67,-824.5999999999763,0.08888888888888885,11714.0,27.0
SARSA,5,68,-825.4999999999762,-0.014999999999999918,11774.0,60.0
SARSA,5,69,-822.7999999999762,0.11249999999999998,11798.0,24.0
SARSA,5,70,-820.0999999999761,0.11249999999999998,11822.0,24.0
SARSA,5,71,-817.5999999999761,0.09615384615384612,11848.0,26.0
SARSA,5,72,-815.0999999999761,0.09615384615384612,11874.0,26.0
SARSA,5,73,-812.8999999999761,0.0758620689655172,11903.0,29.0
SARSA,5,74,-810.5999999999761,0.0821428571428571,11931.0,28.0
SARSA,5,75,-807.8999999999761,0.11249999999999998,11955.0,24.0
SARSA,5,76,-805.7999999999761,0.06999999999999997,11985.0,30.0
SARSA,5,77,-803.2999999999761,0.09615384615384612,12011.0,26.0
SARSA,5,78,-800.7999999999761,0.09615384615384612,12037.0,26.0
SARSA,5,79,-799.4999999999761,0.03421052631578942,12075.0,38.0
SARSA,5,80,-796.8999999999761,0.10399999999999997,12100.0,25.0
SARSA,5,81,-794.9999999999761,0.059374999999999956,12132.0,32.0
SARSA,5,82,-793.0999999999761,0.059374999999999956,12164.0,32.0
SARSA,5,83,-790.3999999999761,0.11249999999999998,12188.0,24.0
SARSA,5,84,-787.6999999999761,0.11249999999999998,12212.0,24.0
SARSA,5,85,-785.599999999976,0.06999999999999997,12242.0,30.0
SARSA,5,86,-782.899999999976,0.11249999999999998,12266.0,24.0
SARSA,5,87,-781.499999999976,0.037837837837837784,12303.0,37.0
SARSA,5,88,-779.599999999976,0.059374999999999956,12335.0,32.0
SARSA,5,89,-777.2999999999761,0.0821428571428571,12363.0,28.0
SARSA,5,90,-774.7999999999761,0.09615384615384612,12389.0,26.0
SARSA,5,91,-772.2999999999761,0.09615384615384612,12415.0,26.0
SARSA,5,92,-769.7999999999761,0.09615384615384612,12441.0,26.0
SARSA,5,93,-767.6999999999761,0.06999999999999997,12471.0,30.0
SARSA,5,94,-765.599999999976,0.06999999999999997,12501.0,30.0
SARSA,5,95,-763.099999999976,0.09615384615384612,12527.0,26.0
SARSA,5,96,-761.899999999976,0.030769230769230715,12566.0,39.0
SARSA,5,97,-760.199999999976,0.049999999999999954,12600.0,34.0
SARSA,5,98,-757.4999999999759,0.11249999999999998,12624.0,24.0
SARSA,5,99,-754.7999999999759,0.11249999999999998,12648.0,24.0
SARSA,6,0,-61.200000000000514,-0.09230769230769309,663.0,663.0
SARSA,6,1,-89.40000000000072,-0.08468468468468529,996.0,333.0
SARSA,6,2,-276.89999999999407,-0.09735202492211492,2922.0,1926.0
SARSA,6,3,-385.69999999999186,-0.09552238805969956,4061.0,1139.0
SARSA,6,4,-410.099999999992,-0.08271186440678016,4356.0,295.0
SARSA,6,5,-417.199999999992,-0.058196721311475186,4478.0,122.0
SARSA,6,6,-417.299999999992,-0.001923076923076882,4530.0,52.0
SARSA,6,7,-417.199999999992,0.0020000000000000282,4580.0,50.0
SARSA,6,8,-414.89999999999196,0.0821428571428571,4608.0,28.0
SARSA,6,9,-412.79999999999194,0.06999999999999997,4638.0,30.0
SARSA,6,10,-410.6999999999919,0.06999999999999997,4668.0,30.0
SARSA,6,11,-408.79999999999194,0.059374999999999956,4700.0,32.0
SARSA,6,12,-406.29999999999194,0.09615384615384612,4726.0,26.0
SARSA,6,13,-403.6999999999919,0.10399999999999997,4751.0,25.0
SARSA,6,14,-401.3999999999919,0.0821428571428571,4779.0,28.0
SARSA,6,15,-400.0999999999919,0.03421052631578942,4817.0,38.0
SARSA,6,16,-397.5999999999919,0.09615384615384612,4843.0,26.0
SARSA,6,17,-395.2999999999919,0.0821428571428571,4871.0,28.0
SARSA,6,18,-393.19999999999186,0.06999999999999997,4901.0,30.0
SARSA,6,19,-390.69999999999186,0.09615384615384612,4927.0,26.0
SARSA,6,20,-388.59999999999184,0.06999999999999997,4957.0,30.0
SARSA,6,21,-386.09999999999184,0.09615384615384612,4983.0,26.0
SARSA,6,22,-385.39999999999185,0.015909090909090894,5027.0,44.0
SARSA,6,23,-395.4999999999918,-0.06644736842105238,5179.0,152.0
SARSA,6,24,-403.5999999999918,-0.061363636363636134,5311.0,132.0
SARSA,6,25,-401.29999999999177,0.0821428571428571,5339.0,28.0
SARSA,6,26,-398.5999999999918,0.11249999999999998,5363.0,24.0
SARSA,6,27,-397.0999999999918,0.041666666666666616,5399.0,36.0
SARSA,6,28,-394.3999999999918,0.11249999999999998,5423.0,24.0
SARSA,6,29,-392.0999999999918,0.0821428571428571,5451.0,28.0
SARSA,6,30,-389.6999999999918,0.08888888888888885,5478.0,27.0
SARSA,6,31,-387.5999999999918,0.06999999999999997,5508.0,30.0
SARSA,6,32,-384.8999999999918,0.11249999999999998,5532.0,24.0
SARSA,6,33,-383.0999999999918,0.0545454545454545,5565.0,33.0
SARSA,6,34,-380.6999999999918,0.08888888888888885,5592.0,27.0
SARSA,6,35,-377.9999999999918,0.11249999999999998,5616.0,24.0
SARSA,6,36,-376.7999999999918,0.030769230769230715,5655.0,39.0
SARSA,6,37,-374.2999999999918,0.09615384615384612,5681.0,26.0
SARSA,6,38,-372.1999999999918,0.06999999999999997,5711.0,30.0
SARSA,6,39,-370.0999999999918,0.06999999999999997,5741.0,30.0
SARSA,6,40,-367.99999999999176,0.06999999999999997,5771.0,30.0
SARSA,6,41,-365.89999999999173,0.06999999999999997,5801.0,30.0
SARSA,6,42,-364.7999999999917,0.027499999999999948,5841.0,40.0
SARSA,6,43,-362.6999999999917,0.06999999999999997,5871.0,30.0
SARSA,6,44,-359.9999999999917,0.11249999999999998,5895.0,24.0
SARSA,6,45,-357.9999999999917,0.06451612903225802,5926.0,31.0
SARSA,6,46,-355.4999999999917,0.09615384615384612,5952.0,26.0
SARSA,6,47,-353.4999999999917,0.06451612903225802,5983.0,31.0
SARSA,6,48,-350.7999999999917,0.11249999999999998,6007.0,24.0
SARSA,6,49,-348.0999999999917,0.11249999999999998,6031.0,24.0
SARSA,6,50,-345.9999999999917,0.06999999999999997,6061.0,30.0
SARSA,6,51,-343.8999999999917,0.06999999999999997,6091.0,30.0
SARSA,6,52,-341.59999999999167,0.0821428571428571,6119.0,28.0
SARSA,6,53,-339.29999999999166,0.0821428571428571,6147.0,28.0
SARSA,6,54,-336.79999999999166,0.09615384615384612,6173.0,26.0
SARSA,6,55,-335.09999999999167,0.049999999999999954,6207.0,34.0
SARSA,6,56,-332.3999999999917,0.11249999999999998,6231.0,24.0
SARSA,6,57,-331.1999999999917,0.030769230769230715,6270.0,39.0
SARSA,6,58,-329.09999999999167,0.06999999999999997,6300.0,30.0
SARSA,6,59,-326.3999999999917,0.11249999999999998,6324.0,24.0
SARSA,6,60,-323.6999999999917,0.11249999999999998,6348.0,24.0
SARSA,6,61,-321.3999999999917,0.0821428571428571,6376.0,28.0
SARSA,6,62,-319.09999999999167,0.0821428571428571,6404.0,28.0
SARSA,6,63,-316.49999999999164,0.10399999999999997,6429.0,25.0
SARSA,6,64,-315.59999999999167,0.021428571428571394,6471.0,42.0
SARSA,6,65,-312.8999999999917,0.11249999999999998,6495.0,24.0
SARSA,6,66,-311.3999999999917,0.041666666666666616,6531.0,36.0
SARSA,6,67,-308.8999999999917,0.09615384615384612,6557.0,26.0
SARSA,6,68,-306.79999999999166,0.06999999999999997,6587.0,30.0
SARSA,6,69,-304.09999999999167,0.11249999999999998,6611.0,24.0
SARSA,6,70,-302.1999999999917,0.059374999999999956,6643.0,32.0
SARSA,6,71,-300.09999999999167,0.06999999999999997,6673.0,30.0
SARSA,6,72,-297.59999999999167,0.09615384615384612,6699.0,26.0
SARSA,6,73,-295.09999999999167,0.09615384615384612,6725.0,26.0
SARSA,6,74,-292.59999999999167,0.09615384615384612,6751.0,26.0
SARSA,6,75,-289.99999999999164,0.10399999999999997,6776.0,25.0
SARSA,6,76,-287.49999999999164,0.09615384615384612,6802.0,26.0
SARSA,6,77,-284.99999999999164,0.09615384615384612,6828.0,26.0
SARSA,6,78,-283.09999999999167,0.059374999999999956,6860.0,32.0
SARSA,6,79,-280.8999999999917,0.0758620689655172,6889.0,29.0
SARSA,6,80,-278.4999999999917,0.08888888888888885,6916.0,27.0
SARSA,6,81,-276.3999999999917,0.06999999999999997,6946.0,30.0
SARSA,6,82,-273.8999999999917,0.09615384615384612,6972.0,26.0
SARSA,6,83,-271.59999999999167,0.0821428571428571,7000.0,28.0
SARSA,6,84,-269.09999999999167,0.09615384615384612,7026.0,26.0
SARSA,6,85,-266.79999999999166,0.0821428571428571,7054.0,28.0
SARSA,6,86,-264.49999999999164,0.0821428571428571,7082.0,28.0
SARSA,6,87,-261.99999999999164,0.09615384615384612,7108.0,26.0
SARSA,6,88,-259.99999999999164,0.06451612903225802,7139.0,31.0
SARSA,6,89,-257.49999999999164,0.09615384615384612,7165.0,26.0
SARSA,6,90,-254.99999999999164,0.09615384615384612,7191.0,26.0
SARSA,6,91,-252.29999999999166,0.11249999999999998,7215.0,24.0
SARSA,6,92,-249.79999999999166,0.09615384615384612,7241.0,26.0
SARSA,6,93,-247.29999999999166,0.09615384615384612,7267.0,26.0
SARSA,6,94,-246.09999999999167,0.030769230769230715,7306.0,39.0
SARSA,6,95,-243.39999999999168,0.11249999999999998,7330.0,24.0
SARSA,6,96,-240.89999999999168,0.09615384615384612,7356.0,26.0
SARSA,6,97,-238.1999999999917,0.11249999999999998,7380.0,24.0
SARSA,6,98,-235.4999999999917,0.11249999999999998,7404.0,24.0
SARSA,6,99,-232.9999999999917,0.09615384615384612,7430.0,26.0
SARSA,7,0,-59.90000000000059,-0.09215384615384706,650.0,650.0
SARSA,7,1,-165.39999999999858,-0.0953887884267613,1756.0,1106.0
SARSA,7,2,-384.19999999999015,-0.09772219740955407,3995.0,2239.0
SARSA,7,3,-507.5999999999872,-0.09603112840466692,5280.0,1285.0
SARSA,7,4,-657.9999999999826,-0.09672025723472377,6835.0,1555.0
SARSA,7,5,-767.1999999999804,-0.09553805774278022,7978.0,1143.0
SARSA,7,6,-782.3999999999804,-0.07487684729064048,8181.0,203.0
SARSA,7,7,-792.6999999999804,-0.06688311688311663,8335.0,154.0
SARSA,7,8,-820.9999999999806,-0.0847305389221563,8669.0,334.0
SARSA,7,9,-831.3999999999805,-0.06709677419354813,8824.0,155.0
SARSA,7,10,-838.9999999999806,-0.05984251968503914,8951.0,127.0
SARSA,7,11,-839.0999999999806,-0.001923076923076882,9003.0,52.0
SARSA,7,12,-836.3999999999805,0.11249999999999998,9027.0,24.0
SARSA,7,13,-840.4999999999806,-0.04456521739130417,9119.0,92.0
SARSA,7,14,-837.9999999999806,0.09615384615384612,9145.0,26.0
SARSA,7,15,-835.7999999999805,0.0758620689655172,9174.0,29.0
SARSA,7,16,-833.6999999999805,0.06999999999999997,9204.0,30.0
SARSA,7,17,-830.9999999999804,0.11249999999999998,9228.0,24.0
SARSA,7,18,-830.3999999999804,0.013333333333333326,9273.0,45.0
SARSA,7,19,-827.9999999999804,0.08888888888888885,9300.0,27.0
SARSA,7,20,-825.0999999999805,0.1318181818181818,9322.0,22.0
SARSA,7,21,-823.1999999999805,0.059374999999999956,9354.0,32.0
SARSA,7,22,-821.0999999999805,0.06999999999999997,9384.0,30.0
SARSA,7,23,-818.3999999999804,0.11249999999999998,9408.0,24.0
SARSA,7,24,-815.7999999999804,0.10399999999999997,9433.0,25.0
SARSA,7,25,-816.3999999999804,-0.010526315789473616,9490.0,57.0
SARSA,7,26,-813.7999999999804,0.10399999999999997,9515.0,25.0
SARSA,7,27,-812.7999999999804,0.02439024390243898,9556.0,41.0
SARSA,7,28,-810.4999999999804,0.0821428571428571,9584.0,28.0
SARSA,7,29,-808.1999999999805,0.0821428571428571,9612.0,28.0
SARSA,7,30,-805.6999999999805,0.09615384615384612,9638.0,26.0
SARSA,7,31,-802.9999999999804,0.11249999999999998,9662.0,24.0
SARSA,7,32,-800.4999999999804,0.09615384615384612,9688.0,26.0
SARSA,7,33,-798.8999999999804,0.045714285714285666,9723.0,35.0
SARSA,7,34,-796.3999999999804,0.09615384615384612,9749.0,26.0
SARSA,7,35,-793.7999999999804,0.10399999999999997,9774.0,25.0
SARSA,7,36,-791.0999999999804,0.11249999999999998,9798.0,24.0
SARSA,7,37,-788.8999999999803,0.0758620689655172,9827.0,29.0
SARSA,7,38,-786.3999999999803,0.09615384615384612,9853.0,26.0
SARSA,7,39,-783.6999999999803,0.11249999999999998,9877.0,24.0
SARSA,7,40,-781.2999999999803,0.08888888888888885,9904.0,27.0
SARSA,7,41,-778.6999999999803,0.10399999999999997,9929.0,25.0
SARSA,7,42,-776.3999999999803,0.0821428571428571,9957.0,28.0
SARSA,7,43,-773.8999999999803,0.09615384615384612,9983.0,26.0
SARSA,7,44,-771.3999999999803,0.09615384615384612,10009.0,26.0
SARSA,7,45,-768.9999999999803,0.08888888888888885,10036.0,27.0
SARSA,7,46,-766.3999999999803,0.10399999999999997,10061.0,25.0
SARSA,7,47,-763.8999999999803,0.09615384615384612,10087.0,26.0
SARSA,7,48,-761.3999999999803,0.09615384615384612,10113.0,26.0
SARSA,7,49,-759.3999999999803,0.06451612903225802,10144.0,31.0
SARSA,7,50,-757.4999999999803,0.059374999999999956,10176.0,32.0
SARSA,7,51,-754.9999999999803,0.09615384615384612,10202.0,26.0
SARSA,7,52,-752.2999999999803,0.11249999999999998,10226.0,24.0
SARSA,7,53,-749.7999999999803,0.09615384615384612,10252.0,26.0
SARSA,7,54,-747.1999999999803,0.10399999999999997,10277.0,25.0
SARSA,7,55,-744.6999999999803,0.09615384615384612,10303.0,26.0
SARSA,7,56,-742.0999999999802,0.10399999999999997,10328.0,25.0
SARSA,7,57,-739.7999999999803,0.0821428571428571,10356.0,28.0
SARSA,7,58,-737.2999999999803,0.09615384615384612,10382.0,26.0
SARSA,7,59,-734.9999999999803,0.0821428571428571,10410.0,28.0
SARSA,7,60,-732.8999999999803,0.06999999999999997,10440.0,30.0
SARSA,7,61,-730.7999999999803,0.06999999999999997,10470.0,30.0
SARSA,7,62,-728.4999999999803,0.0821428571428571,10498.0,28.0
SARSA,7,63,-726.1999999999804,0.0821428571428571,10526.0,28.0
SARSA,7,64,-723.6999999999804,0.09615384615384612,10552.0,26.0
SARSA,7,65,-721.4999999999803,0.0758620689655172,10581.0,29.0
SARSA,7,66,-718.5999999999804,0.1318181818181818,10603.0,22.0
SARSA,7,67,-716.0999999999804,0.09615384615384612,10629.0,26.0
SARSA,7,68,-713.4999999999803,0.10399999999999997,10654.0,25.0
SARSA,7,69,-710.9999999999803,0.09615384615384612,10680.0,26.0
SARSA,7,70,-708.4999999999803,0.09615384615384612,10706.0,26.0
